discussions_count,comments_count,movie_count,screenshot_count,awards_count,link_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,posted_time,updated_time,passed_time,media_count,class_count,item_slot_count,submitted_by_submitter,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_misc,item_slot_taunt,item_slot_weapon
2,207,0,9,0,0,12.473,1,0,1,362,10334,737,0,1386669780.0,1386669780.0,0.0,9,1,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1
6,176,0,8,0,0,13.423,1,0,1,342,11111,782,0,1386670020.0,1386670020.0,0.0,8,1,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1
1,80,0,4,0,0,9.07,1,1,4,92,3244,323,0,1386670200.0,1386670200.0,0.0,4,1,1,172,1,0,0,0,0,0,0,0,0,0,1,0,0
2,40,0,1,0,0,4.6850000000000005,2,1,1,35,3730,121,0,1386681240.0,1386704940.0,23700.0,1,1,2,17,0,0,0,0,1,0,0,0,0,0,1,0,1
0,8,1,3,2,0,5.331,1,1,1,3,1365,17,0,1584655020.0,1584754140.0,99120.0,4,1,1,191,0,0,0,1,0,0,0,0,0,1,0,0,0
0,24,0,5,0,0,5.441,1,1,2,18,2697,192,0,1386685680.0,1386685680.0,0.0,5,1,1,153,0,1,0,0,0,0,0,0,0,1,0,0,0
0,118,0,3,1,1,6.85,2,1,4,114,11834,974,0,1386691800.0,1386839400.0,147600.0,3,1,1,52,0,0,0,0,0,0,1,0,0,0,1,0,0
0,8,0,2,0,0,3.988,1,1,1,4,1324,59,0,1386691980.0,1386691980.0,0.0,2,1,1,224,0,0,0,0,0,0,1,0,0,1,0,0,0
3,237,0,2,1,1,5.49,2,1,3,210,14804,1582,0,1386692160.0,1386854580.0,162420.0,2,1,1,52,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,0,2,0,0,0.972,1,0,1,4,1225,50,0,1584675960.0,1601589720.0,16913760.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,31,0,5,0,0,5.567,1,1,2,48,4661,425,0,1386693420.0,1386693420.0,0.0,5,1,1,153,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,1,3,0,0,6.702,1,1,1,3,911,13,0,1584683220.0,1584754200.0,70980.0,4,1,1,191,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2,1,3,0,0,6.666,1,1,1,3,1053,18,0,1584684060.0,1584754260.0,70200.0,4,1,1,191,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,1,0,0,0.405,1,0,1,4,1019,14,0,1584684180.0,1584799800.0,115620.0,2,1,1,191,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4,1,1,0,0,0.508,1,0,1,5,976,17,0,1584684840.0,1585400640.0,715800.0,2,1,1,191,0,0,0,1,0,0,0,0,0,0,0,0,1
0,56,1,5,0,0,5.038,1,1,5,29,4144,254,0,1386710340.0,1386710340.0,0.0,6,1,1,31,0,0,0,0,0,0,0,0,1,0,1,0,0
0,66,0,5,0,0,0.041,2,0,1,4,2026,107,0,1333323240.0,1333909080.0,585840.0,5,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,0,0,0,0,5.357,4,1,2,4,1202,22,0,1386743640.0,1386824100.0,80460.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,1,0,0,0,0,5.461,3,1,2,4,1016,23,0,1386744000.0,1386824040.0,80040.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,5,0,0,0,0,5.54,3,1,2,7,1457,30,0,1386744360.0,1386825960.0,81600.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,3,0,0,0,0,5.415,3,1,2,2,1249,20,0,1386744540.0,1386826200.0,81660.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,18,0,0,0,0,5.406,3,1,2,25,2334,66,0,1386744720.0,1386825240.0,80520.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,2,0,0,0,0,5.46,3,1,2,4,1292,23,0,1386744840.0,1386825600.0,80760.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,8,0,0,0,0,5.538,3,1,2,7,1507,30,0,1386744960.0,1386825780.0,80820.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,12,0,0,0,0,5.356,3,1,2,19,1694,44,0,1386745140.0,1386826380.0,81240.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,22,0,0,0,0,5.468,3,1,2,16,1647,40,0,1386745260.0,1386826860.0,81600.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,9,0,0,0,0,5.539,3,1,2,6,1399,33,0,1386745380.0,1386826980.0,81600.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,8,0,0,0,0,5.414,3,1,2,18,1800,38,0,1386745560.0,1386827100.0,81540.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,1,0,0,0,0,5.348,3,1,2,1,1113,23,0,1386745740.0,1386827280.0,81540.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,1,0,0,0,0,5.461,2,1,2,2,1010,19,0,1386745860.0,1386827460.0,81600.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,5,0,0,0,0,5.539,2,1,2,1,1091,18,0,1386746040.0,1386827820.0,81780.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,3,0,0,0,0,5.406,2,1,2,8,1227,22,0,1386746160.0,1386827940.0,81780.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,5,0,0,0,0,5.35,2,1,2,2,1266,22,0,1386746340.0,1386828060.0,81720.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,6,0,0,0,0,5.462,2,1,2,5,1318,18,0,1386746460.0,1386828240.0,81780.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,2,0,0,0,0,5.54,2,1,2,3,1072,13,0,1386746580.0,1386828360.0,81780.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
0,4,0,0,0,0,5.408,2,1,2,5,1545,24,0,1386746700.0,1386828540.0,81840.0,0,9,1,76,1,1,1,1,1,1,1,1,1,0,1,0,0
1,70,1,3,0,0,9.035,2,1,1,84,3890,415,0,1386750660.0,1386760440.0,9780.0,4,9,1,31,1,1,1,1,1,1,1,1,1,1,0,0,0
3,5,0,5,15,0,6.238,1,1,4,13,1523,119,0,1584784680.0,1585122540.0,337860.0,5,1,1,224,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,5,7,0,11.595,1,1,4,19,1549,149,0,1584785160.0,1584787200.0,2040.0,5,1,1,224,0,0,0,0,0,0,1,0,0,0,1,0,0
2,16,0,6,4,0,6.956,2,1,2,25,2845,225,0,1584789120.0,1601569920.0,16780800.0,6,1,1,139,1,0,0,0,0,0,0,0,0,0,1,0,0
0,3,0,4,0,0,5.489,2,1,3,16,482,53,0,1584792900.0,1609584660.0,24791760.0,4,1,1,243,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,4,0,0,5.478,2,1,3,13,352,38,0,1584792960.0,1609584660.0,24791700.0,4,1,1,243,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,4,0,0,5.495,2,1,3,15,622,64,0,1584793020.0,1609584660.0,24791640.0,4,1,1,243,0,0,1,0,0,0,0,0,0,0,1,0,0
1,100,0,6,0,0,5.341,1,1,3,101,7701,652,0,1386762300.0,1386762300.0,0.0,6,1,1,139,0,1,0,0,0,0,0,0,0,0,1,0,0
0,17,0,3,0,0,5.364,5,1,2,11,1621,81,0,1386764280.0,1387372380.0,608100.0,3,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0
0,41,0,1,0,0,3.7560000000000002,1,1,3,43,3877,279,0,1386765600.0,1386765600.0,0.0,1,1,1,52,0,0,1,0,0,0,0,0,0,0,1,0,0
0,38,0,2,0,0,5.3870000000000005,2,1,2,25,1803,165,0,1386766980.0,1386767760.0,780.0,2,1,1,114,0,0,0,0,0,1,0,0,0,0,1,0,0
0,17,1,4,5,0,5.172,3,1,1,10,1401,68,0,1584812040.0,1587479820.0,2667780.0,5,3,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,3,0,1,0.739,1,0,1,2,760,9,0,1584815640.0,1584824160.0,8520.0,3,8,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0
0,25,0,10,0,0,7.529,1,1,1,12,1369,44,0,1386772260.0,1386772260.0,0.0,10,9,0,3,1,1,1,1,1,1,1,1,1,0,0,0,0
0,9,0,2,0,0,0.124,1,0,2,8,1504,27,0,1333328460.0,1333328460.0,0.0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,42,0,2,0,0,7.145,1,1,2,96,4807,575,0,1386785760.0,1386785760.0,0.0,2,1,1,430,0,0,0,0,0,1,0,0,0,1,0,0,0
0,76,0,5,0,0,5.531,3,1,3,67,3688,427,0,1386789960.0,1386877440.0,87480.0,5,1,1,100,1,0,0,0,0,0,0,0,0,0,1,0,0
0,11,0,4,0,0,3.758,2,1,1,18,1976,105,0,1386791340.0,1418912340.0,32121000.0,4,1,1,23,0,0,0,0,1,0,0,0,0,0,1,0,0
0,51,0,6,0,0,7.373,4,1,1,47,4135,271,0,1386794820.0,1513646940.0,126852120.0,6,2,1,195,0,0,1,0,1,0,0,0,0,0,1,0,0
0,132,0,3,0,1,3.795,2,0,3,65,8242,546,0,1386798960.0,1579342920.0,192543960.0,3,1,1,65,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0,4,0,0,10.141,1,1,2,18,1687,109,0,1386801300.0,1386801300.0,0.0,4,1,1,380,0,0,0,0,1,0,0,0,0,0,1,0,0
1,43,0,6,0,0,5.431,1,1,4,74,3486,340,0,1386808860.0,1386808860.0,0.0,6,1,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0
1,10,0,4,0,0,5.175,1,1,1,2,1247,23,0,1584877260.0,1585252140.0,374880.0,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,24,0,4,0,0,6.832,2,0,4,42,5539,351,0,1386824580.0,1387063140.0,238560.0,4,1,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0
0,2,0,5,0,0,7.233,1,1,2,9,516,44,0,1584894120.0,1584943380.0,49260.0,5,1,1,78,0,0,0,0,0,0,0,0,1,1,0,0,0
0,7,0,5,0,0,7.233,1,1,2,11,1318,106,0,1584894180.0,1584943380.0,49200.0,5,1,1,78,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,5,0,0,7.234,1,1,2,7,485,43,0,1584894240.0,1584943380.0,49140.0,5,1,1,78,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,0,8,0,0,2.785,1,0,1,2,1297,28,0,1584910380.0,1584946560.0,36180.0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,0,4,0,0,3.563,2,1,2,47,2151,191,0,1386834060.0,1386836040.0,1980.0,4,1,1,100,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3,0,4,0,0,4.109,2,1,2,15,1129,86,0,1386834360.0,1386835800.0,1440.0,4,1,1,100,0,0,0,0,0,0,0,1,0,0,1,0,0
0,38,0,4,0,0,5.987,1,1,3,8,2930,163,0,1386837000.0,1386837000.0,0.0,4,9,1,16,1,1,1,1,1,1,1,1,1,1,0,0,0
0,110,0,4,0,0,9.735,1,1,1,67,4322,369,0,1386839760.0,1386839760.0,0.0,4,9,1,380,1,1,1,1,1,1,1,1,1,0,1,0,0
31,144,0,3,286,0,5.553,3,1,2,161,34594,2572,0,1584952980.0,1599991380.0,15038400.0,3,1,1,154,0,1,0,0,0,0,0,0,0,1,0,0,0
0,4,0,5,0,0,6.478,1,1,2,2,944,45,0,1386844440.0,1386844440.0,0.0,5,1,1,47,0,1,0,0,0,0,0,0,0,0,1,0,0
0,8,0,5,0,0,5.146,1,1,2,8,2944,77,0,1386844560.0,1386844560.0,0.0,5,1,1,47,0,1,0,0,0,0,0,0,0,0,1,0,0
2,6,0,5,2,0,10.848,4,1,3,16,1259,89,0,1584954600.0,1636894620.0,51940020.0,5,1,1,68,0,0,0,0,0,1,0,0,0,1,0,0,0
0,11,0,4,4,0,6.881,4,1,3,28,2214,222,0,1584954720.0,1635397140.0,50442420.0,4,1,1,68,0,0,0,0,0,1,0,0,0,0,1,0,0
0,7,0,4,1,0,5.5440000000000005,1,1,3,9,1993,110,0,1584968160.0,1584981420.0,13260.0,4,1,1,179,0,1,0,0,0,0,0,0,0,1,0,0,0
2,149,0,4,0,0,2.836,1,1,2,77,5658,727,0,1386851580.0,1386851580.0,0.0,4,1,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,2,0,0,5.513,1,1,2,6,895,45,0,1386852780.0,1386852780.0,0.0,2,1,1,13,0,0,1,0,0,0,0,0,0,0,1,0,0
0,10,1,5,28,0,0.139,2,0,3,27,2958,184,0,1584974100.0,1624831200.0,39857100.0,6,9,1,170,1,1,1,1,1,1,1,1,1,0,0,0,1
0,4,0,11,0,0,2.197,1,0,1,2,1356,30,0,1584994080.0,1584995520.0,1440.0,11,8,1,3,1,1,1,1,1,1,1,0,1,0,1,0,0
0,19,0,2,0,0,7.679,3,1,2,18,1135,99,0,1386862320.0,1386885780.0,23460.0,2,9,1,114,1,1,1,1,1,1,1,1,1,1,0,0,0
0,13,0,2,0,0,7.976,5,1,2,19,1232,127,0,1386862980.0,1387001280.0,138300.0,2,9,1,114,1,1,1,1,1,1,1,1,1,0,1,0,0
4,174,0,5,1,0,5.477,2,1,2,147,8404,950,0,1386864660.0,1386875160.0,10500.0,5,1,1,78,0,0,1,0,0,0,0,0,0,0,1,0,0
0,62,1,4,0,0,0.465,2,0,1,4,1912,116,0,1333336320.0,1333377660.0,41340.0,5,1,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0
0,40,1,4,0,0,3.818,1,1,1,23,2031,71,0,1386869280.0,1386869280.0,0.0,5,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0
0,17,0,3,0,0,3.8040000000000003,2,1,1,15,2114,118,0,1386871860.0,1387159440.0,287580.0,3,1,1,24,0,0,0,0,1,0,0,0,0,0,1,0,0
0,2,0,10,0,0,0.47400000000000003,1,0,1,8,1714,52,0,1585026540.0,1585088280.0,61740.0,10,8,1,3,1,1,1,1,1,1,1,0,1,0,1,0,0
2,54,0,4,0,0,5.157,2,1,2,97,3920,184,0,1386875520.0,1387451040.0,575520.0,4,1,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0
0,50,0,4,1,0,6.844,3,1,1,49,4662,433,0,1386878400.0,1387217940.0,339540.0,4,1,1,36,0,0,0,1,0,0,0,0,0,0,1,0,0
0,9,0,3,0,0,3.833,3,1,1,12,1419,78,0,1386878460.0,1387214160.0,335700.0,3,2,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0
2,6,0,4,1,0,5.438,1,1,2,8,1918,101,0,1585098720.0,1585106700.0,7980.0,4,0,2,76,0,0,0,0,0,0,0,0,0,1,1,0,0
1,23,0,3,0,0,3.632,1,1,1,10,1403,56,0,1386909120.0,1386909120.0,0.0,3,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
0,30,0,4,2,0,4.698,1,1,2,43,2349,172,0,1386921240.0,1386921240.0,0.0,4,9,1,48,1,1,1,1,1,1,1,1,1,1,0,0,0
0,9,0,3,0,0,1.585,1,0,1,15,1787,81,0,1585143780.0,1585144680.0,900.0,3,8,2,34,1,1,1,1,1,1,1,0,1,0,1,0,1
0,21,0,3,0,0,3.5789999999999997,2,1,3,44,4551,393,0,1386929820.0,1386931260.0,1440.0,3,1,1,185,0,0,0,0,0,0,1,0,0,0,1,0,0
0,17,0,2,3,0,3.207,1,1,3,58,4326,426,0,1386929940.0,1386929940.0,0.0,2,1,1,185,0,0,0,0,0,0,1,0,0,0,1,0,0
0,54,0,3,0,0,3.507,2,1,3,69,4761,505,0,1386930060.0,1386931320.0,1260.0,3,1,1,185,0,0,0,0,0,0,1,0,0,1,0,0,0
0,22,0,5,0,0,0.036000000000000004,1,0,1,4,1478,65,0,1585176840.0,1585306620.0,129780.0,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,0,2,0,0,4.338,3,1,2,111,7202,554,0,1386933480.0,1512429540.0,125496060.0,2,1,1,52,0,0,0,0,0,1,0,0,0,0,1,0,0
7,855,0,5,3,0,1.373,3,0,1,545,55494,2262,0,1386936420.0,1387057080.0,120660.0,5,1,1,37,0,0,0,0,0,0,1,0,0,0,0,0,1
0,52,0,10,0,0,3.496,25,1,1,70,2752,184,0,1386938160.0,1400974260.0,14036100.0,10,9,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0
5,277,0,2,6,0,7.957,1,0,2,109,25956,1056,0,1333343040.0,1333343040.0,0.0,2,1,1,95,0,0,0,0,0,1,0,0,0,0,0,0,1
1,124,0,2,2,0,8.883,1,0,2,47,12717,565,0,1333343160.0,1333343160.0,0.0,2,1,1,95,0,0,0,0,0,1,0,0,0,0,0,0,1
2,85,0,2,0,0,5.52,1,0,2,20,11687,371,0,1333343220.0,1333343220.0,0.0,2,1,1,95,0,0,0,0,0,1,0,0,0,0,1,0,0
2,20,0,1,0,0,6.648,1,1,1,3,1615,88,0,1386944460.0,1386944460.0,0.0,1,1,1,17,0,0,0,1,0,0,0,0,0,1,0,0,0
0,12,0,5,7,0,0.77,1,0,1,13,2164,166,0,1585216620.0,1585230240.0,13620.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,3,0,0,5.435,1,1,3,54,2937,241,0,1386947160.0,1386947160.0,0.0,3,9,1,55,1,1,1,1,1,1,1,1,1,1,0,0,0
0,12,0,3,0,0,7.366,1,1,3,22,1722,113,0,1386947340.0,1386947340.0,0.0,3,9,1,55,1,1,1,1,1,1,1,1,1,1,0,0,0
0,58,0,2,1,0,2.908,1,0,2,16,5048,320,0,1333343760.0,1333343760.0,0.0,2,1,1,95,0,0,0,0,0,1,0,0,0,1,0,0,0
0,124,0,6,0,0,0.995,5,0,1,11,6156,405,0,1333345140.0,1335508200.0,2163060.0,6,1,1,48,0,0,1,0,0,0,0,0,0,0,1,0,0
0,50,0,3,0,0,5.404,1,1,1,8,2293,56,0,1386953880.0,1386953880.0,0.0,3,1,1,17,0,0,0,0,0,0,1,0,0,1,0,0,0
1,31,0,4,0,0,4.475,10,1,1,49,2816,227,0,1386955500.0,1386970860.0,15360.0,4,1,1,66,0,0,1,0,0,0,0,0,0,0,1,0,0
0,58,0,2,1,0,0.8260000000000001,1,0,1,29,3807,297,0,1333345500.0,1333345500.0,0.0,2,1,1,48,0,0,1,0,0,0,0,0,0,0,1,0,0
1,44,0,4,0,0,6.051,2,1,2,56,5048,494,0,1386960840.0,1387126200.0,165360.0,4,1,1,430,0,0,0,0,0,1,0,0,0,0,1,0,0
3,92,2,12,0,0,1.153,1,0,1,195,7785,474,0,1386965340.0,1386965340.0,0.0,14,2,1,12,0,1,0,1,0,0,0,0,0,0,0,0,1
1,158,0,3,9,0,8.196,1,0,4,253,10150,1122,0,1386973320.0,1574338680.0,187365360.0,3,8,2,100,1,1,1,1,1,1,1,0,1,1,1,0,0
0,2,1,15,2,0,0.024,4,0,1,2,1404,39,0,1585304520.0,1585399620.0,95100.0,16,8,2,3,1,1,1,1,1,1,1,0,1,0,1,0,1
0,17,0,5,0,0,0.233,1,0,1,8,1305,55,0,1585305600.0,1585382460.0,76860.0,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,0,12,1,0,0.58,1,0,1,60,2858,132,0,1387001760.0,1387001760.0,0.0,12,1,1,12,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,0,3,1,0,5.875,1,1,1,12,2161,119,0,1585381320.0,1585384860.0,3540.0,3,1,2,116,0,0,1,0,0,0,0,0,0,1,1,0,0
0,54,1,2,0,0,3.809,3,1,1,39,1742,69,0,1387013760.0,1387014840.0,1080.0,3,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0,5,0,0,5.623,1,1,3,14,556,67,0,1585394160.0,1606396980.0,21002820.0,5,1,1,153,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,5,0,0,6.957,1,1,3,6,286,45,0,1585394460.0,1606397040.0,21002580.0,5,1,1,153,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,5,0,0,5.573,1,1,3,7,287,47,0,1585394580.0,1606397040.0,21002460.0,5,1,1,153,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,4,2,0,7.032,1,1,3,15,877,129,0,1585394700.0,1606397040.0,21002340.0,4,1,1,153,0,1,0,0,0,0,0,0,0,0,1,0,0
0,15,0,0,0,0,5.62,2,1,1,11,1850,90,0,1387018320.0,1389097560.0,2079240.0,0,2,1,53,0,1,0,1,0,0,0,0,0,1,0,0,0
1,49,0,4,0,0,0.44,1,0,1,27,4444,251,0,1387019520.0,1387019520.0,0.0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3,66,0,2,0,0,3.982,1,1,1,43,4248,169,0,1387020720.0,1387020720.0,0.0,2,1,1,14,0,0,1,0,0,0,0,0,0,0,1,0,0
2,29,0,4,13,0,6.78,1,1,2,45,4563,435,0,1585435680.0,1585441140.0,5460.0,4,1,1,76,0,0,0,0,0,0,0,0,1,0,1,0,0
3,16,1,7,10,0,6.723,1,0,2,43,3603,265,0,1585436100.0,1585522380.0,86280.0,8,1,1,76,0,0,0,0,0,0,0,0,1,0,0,0,1
0,8,0,1,0,0,6.536,2,1,1,11,1699,67,0,1387030500.0,1387055880.0,25380.0,1,5,1,17,0,1,1,1,1,0,0,0,1,1,0,0,0
31,732,0,4,1,0,0.657,1,0,3,522,28031,1711,0,1387030800.0,1647508620.0,260477820.0,4,1,1,15,0,0,0,0,0,0,0,0,1,0,0,0,1
1,38,0,5,0,0,6.751,4,1,3,63,3351,311,0,1387031280.0,1513501980.0,126470700.0,5,1,1,39,0,0,1,0,0,0,0,0,0,1,0,0,0
0,45,0,1,0,0,0.256,2,0,1,9,2610,98,0,1318519260.0,1320258420.0,1739160.0,1,1,1,20,0,0,0,0,1,0,0,0,0,0,1,0,0
0,25,0,2,0,0,3.784,1,0,2,3,901,24,0,1387039080.0,1387039080.0,0.0,2,1,1,21,0,0,0,0,1,0,0,0,0,0,1,0,0
0,7,0,6,0,0,0.113,1,0,1,5,1242,32,0,1585477320.0,1585484700.0,7380.0,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1,4,0,0,12.765,1,1,1,18,3177,165,0,1585477380.0,1585484700.0,7320.0,5,8,1,139,1,1,1,1,1,1,1,0,1,0,1,0,0
0,6,0,2,0,0,5.522,1,1,1,9,1254,70,0,1387039920.0,1387039920.0,0.0,2,1,1,44,0,0,0,0,0,0,1,0,0,0,1,0,0
0,78,1,6,0,0,5.793,1,1,1,104,5764,307,0,1387040820.0,1387040820.0,0.0,7,1,1,25,0,0,0,0,0,1,0,0,0,0,1,0,0
9,1836,0,2,45,0,6.132,2,0,2,263,93294,4104,0,1333359960.0,1333473360.0,113400.0,2,1,1,28,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,3,0,0,7.691,1,1,1,12,1784,99,0,1585494960.0,1585505520.0,10560.0,3,1,1,30,0,0,1,0,0,0,0,0,0,1,0,0,0
0,21,0,3,4,0,8.191,1,1,1,18,3911,279,0,1585496100.0,1585505640.0,9540.0,3,1,1,30,0,0,1,0,0,0,0,0,0,1,0,0,0
0,9,0,5,0,0,0.28800000000000003,1,0,1,3,988,22,0,1333360620.0,1333360620.0,0.0,5,1,1,17,0,0,0,0,0,1,0,0,0,1,0,0,0
0,57,1,3,0,0,6.661,2,1,4,48,3564,360,0,1387066740.0,1512430140.0,125363400.0,4,1,1,52,0,0,0,0,1,0,0,0,0,0,1,0,0
2,173,1,2,6,0,11.921,3,1,2,137,15355,1618,0,1387073160.0,1513647120.0,126573960.0,3,8,2,195,1,1,1,1,1,1,1,0,1,1,1,0,0
1,3,0,6,0,0,4.67,1,1,3,10,838,76,0,1585570020.0,1585711680.0,141660.0,6,1,1,153,1,0,0,0,0,0,0,0,0,1,0,0,0
3,11,0,3,0,0,3.757,1,0,1,10,2004,100,0,1585570200.0,1585571280.0,1080.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,5,0,0,6.8629999999999995,1,1,3,9,710,79,0,1585570200.0,1585712880.0,142680.0,5,1,1,153,1,0,0,0,0,0,0,0,0,0,1,0,0
0,44,0,4,17,0,6.812,1,1,5,49,4317,491,0,1387079520.0,1387079520.0,0.0,4,1,1,139,0,0,0,0,0,1,0,0,0,0,1,0,0
0,19,0,3,0,0,6.792,1,1,5,23,1976,177,0,1387080240.0,1387080240.0,0.0,3,1,1,139,0,0,0,0,0,1,0,0,0,1,0,0,0
0,121,0,5,0,0,4.534,2,1,1,90,4463,321,0,1387089900.0,1387106640.0,16740.0,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,4,0,3,0,0,0.191,1,0,1,2,785,17,0,1333367220.0,1333367220.0,0.0,3,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,6,0,0,4.004,1,1,3,5,467,37,0,1585647840.0,1585712460.0,64620.0,6,1,1,153,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,6,0,0,3.798,1,1,3,7,531,41,0,1585647960.0,1585712460.0,64500.0,6,1,1,153,1,0,0,0,0,0,0,0,0,1,0,0,0
0,7,0,4,1,0,11.204,2,1,4,7,2256,102,0,1585649580.0,1585710780.0,61200.0,4,1,1,95,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,4,6,0,1.392,1,0,1,5,1589,43,0,1585651740.0,1585667100.0,15360.0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,0,5,0,0,8.061,1,1,6,16,3204,166,0,1585658400.0,1585667400.0,9000.0,5,1,1,33,0,0,0,1,0,0,0,0,0,1,0,0,0
0,5,0,4,0,0,5.372,1,1,6,10,2621,102,0,1585658460.0,1585667400.0,8940.0,4,1,1,33,0,0,0,1,0,0,0,0,0,1,0,0,0
3,47,0,3,14,0,3.876,1,1,23,12,3700,198,0,1585670940.0,1592729400.0,7058460.0,3,8,1,243,1,1,1,1,1,1,1,0,1,0,1,0,0
0,5,0,2,0,0,0.29,1,0,1,4,862,21,0,1333368180.0,1333368180.0,0.0,2,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0
0,34,0,4,0,0,3.149,1,1,3,24,2776,254,0,1387105740.0,1387105740.0,0.0,4,1,1,183,0,0,0,0,0,0,0,1,0,1,0,0,0
0,44,0,1,0,0,3.805,1,1,1,53,2689,186,0,1387108800.0,1387108800.0,0.0,1,1,1,51,0,0,0,0,1,0,0,0,0,1,0,0,0
3,47,0,4,1,0,6.6850000000000005,1,1,2,43,4601,376,0,1387109520.0,1387109520.0,0.0,4,1,1,61,0,0,0,0,1,0,0,0,0,1,0,0,0
1,16,0,4,3,0,11.576,1,1,7,9,2832,169,0,1585713840.0,1585746360.0,32520.0,4,8,1,95,1,1,1,1,1,1,1,0,1,0,1,0,0
1,2,0,4,0,0,5.9879999999999995,1,1,2,11,824,85,0,1585718220.0,1585724160.0,5940.0,4,2,1,76,0,1,0,1,0,0,0,0,0,1,0,0,0
